singular_peace,singular_force,collective_peace,collective_force,tweet,,,,
0,0,0,0,Finally getting hours at work \ud83d\ude2d\ud83d\ude4f,,,,
0,0,0,0,Good morning everyone\u263a\ufe0f Happy Friday\ud83d\udc4d,,,,
0,0,0,0,@ayookilluhh you on lunch ?,,,,
0,0,0,0,TAKE ME TO CHURCH,,,,
0,0,0,0,back to sleep \ud83d\ude0d,,,,
0,0,0,0,@sarahw12 - lol. Crash the party. Take booze and tissues. You'll be fine.,,,,
0,0,0,0,I am a BumbleBee \ud83d\udc1don the humble.,,,,
0,0,0,0,500 miles today,,,,
0,0,0,0,@pareelii they have pareli,,,,
0,0,0,0,@Vegbarbie wait what is this movie called!!!,,,,
0,0,0,0,"@lntuition Yeah, no worries.",,,,
1,1,0,0,@HuffingtonPost this is sick! Kid can't defend from grave murdered!,,,,
0,0,0,0,When I'm fat and old.,,,,
0,0,0,0,Igor from Persona 4 looks like Mr. Burns from The Simpsons. Does that mean Margaret is technically Smithers?,,,,
0,0,0,0,"ThanksGiving: Empezando a Castigar mi Estomago, Ohh Man Somebody Help Me Plz @ Universal Music\u2026 http://t.co/pzKJTxPtgc",,,,
0,0,0,0,360 wt the wrist boyyyy,,,,
0,0,0,0,"You'd say I'm sorry, believe me, I love you, but not in that way",,,,
0,0,0,0,@Manstagram_ @ColinLiddicote Try Hard Jonsson,,,,
1,0,0,0,"\\\\\\""When you stop u'r tears make sure u'r heart not getting hurt but more likely happy \\\""\\\"".""",,,,
0,0,0,0,Only like 3 of my co workers are valuable  everyone else needs to go,,,,
0,0,0,0,@FrankieJGrande well damn she waited all day for you boy,,,,
0,0,0,0,I can't to go shopping for mel,,,,
0,0,0,0,"@JayyBandx: \\\\\\""Michael Vick's dogs received more justice\\\""\\\""""",,,,
0,0,0,0,"I'm at AMC Loews Lincoln Square 13 - @amctheatres for My Old Lady in New York, NY https://t.co/2HzzPTlpvt",,,,
0,0,0,0,Goodnight \ud83d\udc99,,,,
1,0,0,1,Good thing did this riot on a workday..imagine if this riot was on a friday?,,,,
1,0,0,0,"Every other day y'all wanna roast each other and talk about light skins and dark skins now we gotta \\\\\\""rise up\\\""\\\"" stfu""",,,,
1,0,0,0,Some peoples tweets are saying that every white person is racist when I know that's not true.,,,,
0,0,0,0,"@paniq Except, and get this... The victim owned it. Bandwagon jumping or what?",,,,
0,0,0,0,"I'm at Hermosa Beach Pier in Hermosa Beach, CA http://t.co/rsqFHRUQks",,,,
0,0,0,0,Excited for New Years with #oomf \ud83d\ude01,,,,
0,0,0,0,Father rise up leadership in #furgeson,,,,
0,0,0,0,The rapid tap and run. Subsequent In depth semi/structured interviews suggest this encounter an asymmetrical power relation #AAA2014,,,,
0,0,0,0,Trend Alert: 'Game 5'. More trends at http://t.co/eHUbrdogSW #trndnl http://t.co/ADj4Wg82Pw,,,,
0,0,0,0,Really don't care,,,,
0,0,0,0,7AM Study Hall \ud83d\ude33\ud83d\udcd6\ud83d\udcda\ud83d\udcdd,,,,
0,0,0,0,Someone's car conveniently parked right in front of my bedroom window has been going off for the last hour. #imabouttoslashsometires,,,,
0,0,0,0,"#Bills 38 #Jets 3: Final. Bills QB Kyle Orton went 24/32 for 230 yards, 2 TD, and 0 INT. #NFL",,,,
0,0,0,0,#LES \ud83d\udc40 @ First Park https://t.co/TFpLt2qz3A,,,,
0,0,0,0,I don't like this.,,,,
1,0,0,0,"My anger is numbing #Ferguson-I just don't want anyone else hurt... still a Quaker in my sad, little heart.",,,,
0,0,0,0,Wtf is up with all this freaking purge bullcrap,,,,
0,0,0,0,Not gonna have time to be on backs this school year,,,,
0,0,0,0,@gracesheetz WHERE WAS THIS WHAT STREET WHERE PLEASE,,,,
0,0,0,1,Not all riot police withdrawn. 6 officers next to Bank of China tower just now. #HKOccupyCentral #OccupyHongKong http://t.co/B6KNLNTeKM,,,,
0,0,0,0,@DOLLS_2001 DDL4 brought there dance on and congratulations on winning. #dancingdolls,,,,
0,0,0,0,"@iShittedOn_Em to both \ud83d\ude01\ud83d\ude01\ud83d\ude01 lmao , im HYPE . i hope yall hoes show up",,,,
1,0,0,0,@shadesofnadia @imdadawan Not defending anyone in particular but  that's how it is,,,,
0,0,0,0,"The term \\\\\\""noodle\\\""\\\"" really be havin me weak""",,,,
0,0,0,0,Loool its so appropriate tho!!! \u201c@Captain_SaveAHo: @XtremeDL I'm mad you have that pic as your avi \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\u201d,,,,
0,0,0,0,Are you trying to kill me ? @harry_styles http://t.co/BpVjKVm7km,,,,
0,0,0,0,@ThatGuySmalls @Kid_Saggy_Balls opening night is at moore this year\ud83d\udc40\ud83d\udc40,,,,
1,0,0,0,"But sadly, believing you are intelligent doesn't make it true",,,,
0,0,0,0,@ginasbux @essawi_nora Happy Selling!,,,,
0,0,0,0,ShadyXV is sick,,,,
0,0,0,0,om fml my face is peeling cause of my burn,,,,
0,0,0,0,"After taking my case off my phone yesterday when I dropped it on my toast during brunch, I just cracked my screen for the first time\ud83d\ude12 #ugggh",,,,
0,0,0,0,Its the 2nd trending topic worldwide! Slay! #VoteSelenaGomez #KCA,,,,
0,0,0,0,"@sabotagebeats I REALLY need to go to LA tho, I have a ton of #homiesinLA \ud83d\udc9c",,,,
0,0,0,0,YOU SAAAAY IM CRAZY CAUSE U DONT THINK I KNOW WHAT UVE DONE BUT WHEN U CALL ME BABY I KNOW IM NOT THE ONLY ONE  #VoteOnceUponATime #KCA,,,,
0,0,0,0,"he's been on paid leave, gotten married and made 10x more than his normal salary from his supporters and apologists http://t.co/OrWPS0QQLL",,,,
0,0,0,0,@amytheho I'll be your Security point man Amy. \ud83d\udc6e,,,,
0,0,0,0,"\u201c@gabiijaede: @gabiijaede I'm not though, I just appreciate attractive people\u201d sameee!",,,,
1,0,1,0,Is there a legal reason to make the grand jury announcement tonight? Anyone with an ounce of common sense would change it to 8am tomorrow.,,,,
0,0,0,0,And on Thursday nights we get artsy.\ud83c\udfa8\ud83d\udcad\ud83c\udf78 @ Art Basel Miami Design District http://t.co/qVtHLaRYJf,,,,
0,0,0,0,Blu you are very lucky to have a girl like jenn\ud83d\ude0d\ud83d\ude4c\ud83d\ude1c @Blu1x http://t.co/DebBBrL0fT,,,,
0,0,0,0,Katya: There are two types of people in the world; those who love D &amp; those who love T. \u044f \u0414\u043e\u0441\u0442\u043e\u0435\u0432\u0441\u043a\u0438\u0439. Me: \u044f \u0422\u043e\u043b\u0441\u0442\u043e\u0439.,,,,
0,0,0,0,@robinlundberg @SerenaWinters jeremy lin can not co-exist with kobe if you actually watch the game,,,,
0,0,0,0,@kevjdugan @WJUlax - good luck to Carmel alum and incoming Freshman Nick Csenar! #countonme,,,,
0,0,0,0,luv this shirt\u2728\ud83d\udc9b http://t.co/Z4ukOboqo2,,,,
1,1,0,0,"You can be mad about the case, but burning our nations flag?",,,,
0,0,0,0,Impatiently waiting for the Argentina and Netherlands game \ud83d\ude33 #NetherlandsVSArgentina #StraightUp,,,,
0,0,0,0,But what about Oscar Grant? #Hayward,,,,
0,0,0,0,"The tweet with the most impact of the #WLW14 Trend, was published by @TwitterSmallBiz: http://t.co/tiPn3oWJFh (32 RTs) #trndnl",,,,
0,0,0,0,\u201c@TSBible: When you open the fridge and see that your mum has been shopping... https://t.co/JQRRYMpOac\u201d #Christmas,,,,
0,0,0,0,"\\\\\\""ian no player\\\""\\\""\\nI'm done with this ignorant ass generation son\\nwhat the fuck . . . \\ndid you mix together THREE words?  \\nn o \\nim disappointed""",,,,
0,0,0,0,@gabydunn how was @Terry_World ?,,,,
0,0,0,0,Bloody love fireworks \u2764\ufe0f,,,,
0,0,0,0,there's a special place in hell for people like George Zimmerman and Darren Wilson.,,,,
0,0,0,0,@SashaM___ don't talk to me like that,,,,
0,0,0,0,i dont need anyone to tu with,,,,
0,0,0,0,"Stress fracture, or no? Soccer tonight, or no? (via @zocdoc btw!) https://t.co/XsQue163eq",,,,
0,0,0,0,@NatalieeBlair oh look it's California over there \ud83d\ude02 minus snow,,,,
1,0,0,1,I like the one right of the two white banners #occupycentral #hongkong #legco #universalsuffrage\u2026 http://t.co/beotFipAKT,,,,
0,0,0,0,@ThaDONdatta_47 drink some wine babes.,,,,
0,0,0,0,Opened Graffiti request via android at 300-316 San Carlos St San Francisco http://t.co/ykBWQ2QGMB. 301 san carlos street tech company rid...,,,,
0,0,0,0,@SenorButcher @Marie_Elenaxo \ud83d\ude4b I'll be there too,,,,
0,0,0,0,when you finally hit it raw http://t.co/ZDwAewzG1h,,,,
0,0,0,0,Unnn Dese hoess sick \ud83d\ude02\ud83d\ude02\ud83d\ude02,,,,
1,0,1,1,Thanks to the protesters who prevented the Missing Link from being looted after the windows were smashed in! http://t.co/T9pVQ6YsYg,,,,
0,0,0,0,@ArmanHamulic I know,,,,
0,0,0,0,Maturity is attractive \ud83d\ude0e,,,,
1,1,0,0,@NZ2OCasey you're just one person. How many countless blacks did not go on a rampage either,,,,
1,0,0,0,That's the shit that gets you dropped.,,,,
0,0,0,0,@____katee shhhhhhh not now kate,,,,
0,0,0,0,"Most hilarious amenity ever! Touch\u00e9! @ The Standard, High Line http://t.co/z2zcGSuTtp",,,,
0,0,0,0,@vanillajacob @JacobWhitesides BECAUSE THE ICON I THOUGHt jaCOB WAS TWEETING HIMSELF,,,,
0,0,0,0,@DamonBruce how bad do you want to get Baalke drunk as hell and then interview him??,,,,
0,0,0,0,"\\\\\\""Boutta be looking FLY ASF. \ud83d\udc4c\\n\\nGET ONE HERE: 40% OFF\\nhttp://t.co/1sJdG2AFBR http://t.co/87kvsZDGnS\\\""\\\"" @PrinceAmirrr""",,,,
0,0,0,0,These Oyster Po'Boys are an excellent illustration of why I'm liking @josie_tao so much: they keep it\u2026 http://t.co/SkaCIPoBZI,,,,
0,0,0,0,"11 verified accounts helped to turn 'Felix Doubront' into a Trending Topic. Some of them: @BostonGlobe, @YahooSports &amp; @BostonDotCom",,,,
0,0,0,0,60 seconds till I go into hell,,,,
0,0,0,0,drunk off champagne cuz I'm classy.,,,,
0,0,0,0,@ElCrankoPunko y. Cum bro. Cum fast. XD,,,,
0,0,0,0,"The best memories are the ones you can't explain, you just had to be there.",,,,
0,0,0,0,Haven't listened to Watch the Throne in awhile I forgot how amazing it is \ud83d\ude4c,,,,
0,0,0,0,Dropping something new on my soundcloud today. More of a spoken word. Don't forget to follow n share my recent track. Link on bio xoxo,,,,
0,0,0,0,@skam16 the clock is ticking,,,,
0,0,0,0,I feel like I have to do something exciting and adventurous and not sit around and live the same day to day boring life,,,,
0,0,0,0,Fuck mornings,,,,
0,0,0,0,@KatlynGambill what I pictured reading your tweet - http://t.co/pjlSPZP3Jq,,,,
0,0,0,0,So cold! My skin is not built for these long winter days. Take me back to my continent. #Africa,,,,
0,0,0,0,I texted my mom some vans that I wanted and she texted me back this  @YourBoyMyles http://t.co/b5j1Gcdt1w,,,,
0,0,0,0,"I don't have a type. If I like you, I like you.\u201d!!",,,,
0,0,0,0,Palos Verdes California... the only place you'll see a serious verbal dispute about pasta salad in the grocery store,,,,
0,0,0,0,Meet me in the garden. I'll be planted in the richest soil.,,,,
0,0,0,0,"@MentionMeT: @Jaaaeeexx he's bout that action, it's him.Hes a real one",,,,
0,0,0,0,Boy do I love buy one get one for $10 tanks at @HotTopic \ud83d\ude0d http://t.co/VQge1pyJbI,,,,
0,0,0,0,Bitchs are not to be trusted,,,,
0,0,0,0,"Aaaaand we are rolling on megabus. I have such high hopes for this, I'm sure I will be disappointed. #megabusadventure #regrettingseatchoice",,,,
0,0,0,0,@iLLEGAL_Black mine too,,,,
0,0,0,0,Ekk the premiere of @blabtvpensacola's 6 episode talent search is less than 10 days away!!! And I just\u2026 http://t.co/eU7EvWUHwR,,,,
0,0,0,0,@Gabster_forya you look orange \ud83d\udc38\u2615\ufe0f,,,,
0,0,0,0,@natemaloley he guys u should buy @JackJackJohnson @jackgilinsky song feat @natemaloley its a great song \ud83d\udc95\ud83d\ude1c\ud83d\ude0d\ud83d\ude18\u2764\ufe0f 20,,,,
0,0,0,0,Revolution's coming,,,,
0,0,0,0,What is life. This kids a fucking weirdo.,,,,
0,0,0,0,What Other Shoes Can I Copp \ud83d\udc40,,,,
0,0,0,0,I aint gone lie it aint never safe in these streets but tonight im caught up in em tryna get tf home.,,,,
1,0,0,0,"I usually don't speak my mind on these types of situations , but the ignorance is getting to me.",,,,
0,0,0,0,@iamJayeeR: I seriously can't stop thinking about you..,,,,
0,0,0,0,"My mcm post on ig became too funny, had to delete that shit",,,,
0,0,0,0,@ithola that has to be incredible,,,,
0,0,0,0,@revdcrankypants: My soul proclaims the greatness of the Lord... #FergusionDecision #Ferguson #Magnificat #lookitup Huh.,,,,
0,0,0,0,Just posted a photo @ Energy Kitchen http://t.co/kzDmv5GtYr,,,,
1,0,0,0,@allinwithchris please look into KKK in Ferguson &amp; levels of infiltration in govt &amp; services. The hate is too familiar. Thank you.,,,,
0,0,0,0,@LalitKModi Hope cricket mafia  days are over.your role played important part\\nranjanroy.kolkata.India.,,,,
0,0,0,0,@Kier_Hor agreed!!! Hows the new job going my friend?,,,,
0,0,0,0,they're always filming outside of school\ud83c\udfa5,,,,
0,0,0,0,via @TheWasNews: Jackie Robinson Day at Wrigley Field Happiest of Birthdays Bromma http://t.co/8w3AGZbGhx,,,,
0,0,0,0,AM-News : 10 Pakistani children get HIV from blood transfusions: Ten Pakistani children have been infected with HIV\u2026 http://t.co/ho2a9cPBRa,,,,
0,0,0,0,We have no teacher.,,,,
0,0,0,0,"@CLEinMPLS But, his slow play is terrible! #waaaaaaahhhhh \ud83d\ude2d",,,,
0,0,0,0,@JesKastKeat love the shout out for wellness for the long haul of prophetic witness @forzagirl,,,,
0,0,0,0,Goal!!!!,,,,
1,0,0,0,@NZ2OCasey you both have it bad. And it is time you both understand that. You can't change others but you can improve yourself,,,,
0,0,0,0,"Next time on, who allowed this foolery?\\nOld lady on the bus asks a Muslim \\\\\\""how do you say 'God bless you' in your language\\\""\\\"" ..lol bye""",,,,
0,0,0,0,Stop driving with your brights on.,,,,
0,0,0,0,"On the internet, of course your going to see MORE interracial dating but come on now, i see way more blk men with blk women alllll the time.",,,,
0,0,0,0,i love girls who have great personalities,,,,
0,0,0,0,"Anonymous Twitter = @YikYakApp. Anonymous information sharing, Geo targeted. This is why you need contact with teenagers to keep up!",,,,
1,0,0,1,You don't get justice by burning down a city,,,,
0,0,0,0,@_GrumpyYid Cheers for the follow. Yid army.,,,,
0,0,0,0,The only Man that can save your team from Chelsea this season! http://t.co/6E9qz3oeRA,,,,
0,0,0,0,@badgalkee all man don't do it like that I was trying to see you while I was home  but e at the yo with tef and tel but all day long,,,,
0,0,0,0,good morning causeway bay!,,,,
0,0,0,0,@og_kysha pffft. Watch. I believe in you.,,,,
0,0,0,0,They're only 6.99 \ud83d\ude14 http://t.co/8oQBDtbPpR,,,,
0,0,0,0,@kk_kev @vincicat who fucking care a peaceful yet successful 9rusher.,,,,
0,0,0,0,@ilyjaniee @rawler23 @aileenjellybean @hearteyez_ smh aileen,,,,
1,0,0,0,@NZ2OCasey And I also know white people who blame others (primarily minorities) for their unfortunate circumstances,,,,
0,0,0,0,I wanna go to blackbox tonight \ud83d\ude0c\ud83d\ude0c\ud83d\ude0c,,,,
1,0,0,0,@needham_chris Should have discussed how the 2016 cap hit for the Orpik contract affects Hillary's chances.,,,,
0,0,0,0,Fuck! Just saw some hot Asian guy with 3 kids. Ugh. My future husband \ud83d\ude0d,,,,
0,0,0,0,\u201c@DomenicaaModica: @ChrisViola2 two days til Lucy\ud83d\ude07\u201d \ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d,,,,
0,0,0,0,No one loves Sam Smith as much as I do and thas a fact \ud83d\ude45\ud83d\udc95,,,,
0,0,0,0,"Damned if I do, damned if I don't... so ima just do me",,,,
0,0,0,0,GM NEXT SATURDAY 20th DEC 2014.  DONUT MISS IT. @ Barclays Center http://t.co/uuOTRisUey,,,,
0,0,0,0,@kietidominic grateful for following me.,,,,
0,0,0,0,i want this tournament to come already i miss playing,,,,
0,0,0,0,"\\\\\\""@fIirtation: I promise I'm a lot nicer than my \\\""\\\""walking to class\\\""\\\"" face\\\""\\\"" this quote explains my whole damn life lol""",,,,
0,0,0,0,"I'm at @JasonsDeli (Raleigh, NC) https://t.co/x5yoRSTkmz",,,,
0,0,0,0,My name is jeff,,,,
0,0,0,0,Adam Rose should be more like Richard Branson. #Raw,,,,
0,0,0,0,My prof's name is Timothy &amp; he looks like Timmy Turner \ud83d\ude04,,,,
0,0,0,0,"@owmyscar double rainbow, Oh my god",,,,
0,0,0,0,@Khorne47 @kikyouwuv @setaimx that sounds... Very difficult,,,,
0,0,0,0,Woke up early \ud83d\ude16,,,,
0,0,0,0,I'm at Bogac's Home https://t.co/dIAzsN9zOf,,,,
0,0,0,0,Good morning and happy Monday!! \u201c@Randygirl4life: @ryansmithtv Good morning!\u201d,,,,
0,0,0,0,"\\\\\\""@projetofidolos: quote if you want @5SOS follows #5SOSGOODGIRLSEP #justsaying\\\""\\\"" 19""",,,,
0,0,0,0,@_Daanniieeel CRYING,,,,
0,0,0,0,@NickFriedell So every single game is going to be about whether he's going to play or not? When will it just be a given? Enough of this shit,,,,
0,0,0,0,@so2allthepear what's the deal tho,,,,
0,0,0,0,"God is watching, but clearly it's the devil responsible for the BS \\\\\\""tests of life\\\""\\\"" we face. #blamegame #GodIsGood""",,,,
0,0,0,0,Just my luck ........,,,,
0,0,0,0,"Free Wi-Fi to be Offered at 6 L.A. City Parks, Beaches: Visitors of six L.A. city parks would have access to free... http://t.co/I78MZ3sIZC",,,,
0,0,0,0,I also won't act like I didn't go in there for snickerdoodle cookies,,,,
0,0,0,0,Dec 15 : super! : was super to be able to brunch at the Laudre\u00e9 Soho Cafe. And grab some #macarons for\u2026 http://t.co/bvatOKL9ed,,,,
0,0,0,0,Guess my bff mad at me oh well lml \ud83d\udc50,,,,
0,0,0,0,Check this out. See if that helps? @NICKTHEREAL4sho http://t.co/Y01cdDT138,,,,
0,0,0,0,We be all night. Drunk in Love.,,,,
0,0,0,0,Stay Ready | Jhene Aiko,,,,
0,0,0,0,Really hoping my mom makes a stop soon for breakfast. \ud83d\ude29\ud83d\ude29\ud83d\ude29,,,,
1,0,0,1,Why? That's acceptable? RT @ABeanTweeting: I just saw the STL police brandish shotguns at people trashing a police car on live TV. Unreal.,,,,
0,0,0,0,Happy arsenal winning,,,,
0,0,0,0,had her in her feelings when she see me with my white girl.,,,,
0,0,0,0,@offtheblock11 breaking news,,,,
0,0,0,0,Kiss me through the phone,,,,
0,0,0,0,Chillest day at work by far #Needit #Dead,,,,
0,0,0,0,"Brave, searing radio at its best - and utterly humbling: surgeon #DavidNott talks to @eddiemair about Syria: http://t.co/1nHikYEAOL @BBCPM\u201d",,,,
0,0,0,0,@RandomMusa hahah u know,,,,
0,0,1,1,More tear gas fired in Admiralty as crowd yells peace and harmony. #OccupyCentral,,,,
0,0,0,0,My house is an ice chamber,,,,
0,0,0,0,@KingHoltie how about a little dessert? http://t.co/9he1dMqWgu,,,,
0,0,0,0,Embarrassed  rn,,,,
0,0,0,0,Everyone have fun at school lol,,,,
1,1,0,0,Wow and they let the officer go for murdering Mike Brown...no justice,,,,
0,0,0,0,@BeadleMarquise biology and geometry,,,,
0,0,0,0,My phone is so ass this morning \ud83d\ude12,,,,
0,0,0,0,Girls It Finally Happened. What U All Have Been Waitin For hacked Cams Google Photos Backup @camerondallas \\nRetweet http://t.co/Th8vydU3Qn,,,,
0,0,0,0,"I mean, look http://t.co/nDScNHjWkn",,,,
0,0,0,0,"Tune into the Honeymooners marathon on PIX to catch Jackie Gleason's hilarious catchphrase \\\\\\""I'm going to punch my wife in the face now!\\\""\\\""""",,,,
0,0,0,0,Visiting @loftedcoffee to try all their new upcoming coffee and watch the roasting process. http://t.co/EaaYrAXkbb http://t.co/e0PHQ8RSVU,,,,
0,0,0,0,And with a happy #thanksgiving from @donshelby the #NATB2014 has come to a close! Thanks to everyone for coming!,,,,
0,0,0,0,"Take that Kim k! #Aphrodite @ The Metropolitan Museum of Art, New York http://t.co/vQtklQeZSc",,,,
0,0,0,0,"So far, the passengers on this flight are a comical mix of whining and clueless.",,,,
0,0,0,1,"Hundreds of protesters surround gaggle of policemen, demanding they explain why they keep (allegedly) arresting ppl &amp; letting go again",,,,
0,0,0,0,It feels good to be back in the gym,,,,
0,0,0,0,"Too many greens, but no lucky charms.",,,,
0,0,0,0,"@JRehling @mterry337 we wish that people who lived in our communities were doing the policing, only then can you have a true jury of your p/",,,,
1,0,0,0,Free my bro #AaronHernandez,,,,
0,0,0,0,\u201c@_OnlyWayIsEssex: CONFIRMED: It has apparently been confirmed that @missgemcollins is going into I'm a Celebrity..Get Me Out of Here.' FFS,,,,
0,0,0,0,Just woke up from a dream where my mom made me take the whole fam through the drivethru then fucked up all the orders and we ate inside????,,,,
0,0,0,0,Congrats and good luck to all of my friends finishing class and taking exams!,,,,
0,0,0,0,@HelloImRudy dude today I'll pay u 20$,,,,
0,0,0,0,Strictly bitch you don't play around,,,,
0,0,0,0,"#Energy #Job in #SANTAFESPRINGS, CA: Dispatcher - Santa Fe Springs, CA at Baker Hughes http://t.co/vgVMfSd8oW #Jobs #TweetMyJobs",,,,
0,0,0,0,#hookah with annetluk #monopoly @ Unity http://t.co/HROS4XEFyj,,,,
0,0,0,0,@rumackdh @GeezyPeas That was mine and Ricky's point.,,,,
0,0,0,0,@ringworm @Burritos4jesus I'm good,,,,
0,0,0,0,"\\\\\\""@cedric_gonzales: Niggas on staxx melon Cause he gotta gf.  \ud83d\udca4\ud83d\udca4\ud83d\ude02\\\""\\\""bruh get my name out yo tweets too""",,,,
1,0,0,0,Thanks @BarbraStreisand for spreading the word about #GivingTuesday - we'd love to have you speak about philanthropy and your career @92Y,,,,
0,0,0,0,@_hopepeacelove hello,,,,
0,0,0,0,"Noodles! (@ Soba Nippon in New York, NY) https://t.co/DnsBQKFhav",,,,
0,0,0,0,"iPhone 6 retail @ Apple Store, Causeway Bay http://t.co/QpcIVYydQy",,,,
0,0,0,0,"550,589 people could have seen 'Costa and Oscar' since its 1st mention until it became a Trending Topic. #trndnl",,,,
0,0,0,0,Look like the illest loner right now \ud83d\ude02\ud83d\ude02,,,,
0,0,0,0,"\\\\\\""Some birds aren't meant to be caged"," their feathers are just too bright\\\""\\\"" -Morgan Freeman""",,,
1,0,0,0,A lot of my family members and friends never got justice but you don't see my people being ignorant and fuckin shit up smh get it together,,,,
0,0,0,0,@echs86 @caramelloaf @HuffPostEdu so full submission without checks and balances? You're crazy and clearly a Dunning School Historian..,,,,
0,0,0,0,Something new from TCU http://t.co/hkQUH1fzMx,,,,
0,0,0,0,how long? TOO LONG,,,,
0,0,0,0,NYC @ 14st Union Square http://t.co/7ISbgFVpRh,,,,
0,0,0,0,@agalewaga was wondering when you would hop on the good foot and do the bad thing AKA Twitter ha ha,,,,
1,0,0,0,ALL lives MATTER.,,,,
0,0,0,0,@sonni_bunni imy already let's hangout tm please,,,,
0,0,0,0,Ho! Ho! Ho! Kick off advent with style.  This weeks special is a mouthwatering pulled turkey burger\u2026 http://t.co/wk9mhNG21f,,,,
1,1,0,0,"@metpoliceuk police officer at Oxford street stopping bicycles going inches over \\\\\\""the white line\\\""\\\"". Really?""",,,,
1,0,0,0,Shove that up your arse Faldo! Serge!!!,,,,
0,0,0,0,Can't help but \ud83d\ude00 happy Friday #ABMB @ De la Cruz Collection http://t.co/QQ8XzGzuEY,,,,
0,0,0,0,Never enough champagne //NYE NYC with your sister and mine @matildatj @ Park Avenue http://t.co/dOz8S9XRQI,,,,
0,0,0,0,"Tbh they don't even have to be in relationship, friends, family, etc communication is key. It's funny how people don't realize that",,,,
0,0,0,0,Hurry up 430,,,,
0,0,0,0,@bbberb @sarahnickatina we miss you barb!!,,,,
0,0,0,0,Okay im done ranting.,,,,
0,0,0,0,@KhaleesiBelen YOU'RE SO SPOILED,,,,
0,0,0,0,@MunguiaYessenia danx luv !:),,,,
0,0,0,0,"No such thing as \\\\\\""too many shoes\\\""\\\"" \ud83d\udc4c\ud83d\ude0d http://t.co/450ux4H2JZ""",,,,
0,0,0,0,What is DASH Radio? Find out here: https://t.co/ctTTNhguFZ,,,,
0,0,0,0,I need a massage \ud83d\ude2b,,,,
0,0,0,0,your video was so perfect! \ud83d\ude2d\ud83d\udc9e @gabcake,,,,
1,0,0,0,"Oh wow, fuck this guy. Social media brings the truth! Not rumors!  #Ferguson",,,,
0,0,0,0,"@bruce_arthur as a Bruins fan, I've been thinking a lot about how comically dumb that last riot was there. But nobody called them animals.",,,,
0,0,0,0,@PoemHeaven love your posts! \ud83d\udc95,,,,
0,0,0,0,Joey Johnson is in #Oakland not #Ferguson https://t.co/CK25HjGgLp,,,,
0,0,0,0,This morning's commute brought to you by: DEATH TO ALL,,,,
0,0,0,0,JAS 30th anniversary #sedap~~ (at Bapindo Plaza Citibank Tower Lt. 8) [pic] \u2014 https://t.co/tJ3mwdCPCx,,,,
0,0,0,0,Minnesota should probably have a Winter Classic game. I don't know why NHL doesn't put them on. I'd love to see one at Target Field.,,,,
0,0,0,0,I wake up everyday craving iHop \ud83d\ude29\ud83d\udc95,,,,
0,0,0,0,Sittin here watchin good burger... yall know u remember this!!!,,,,
0,0,0,0,Miss me With the bullshit. *breezy*,,,,
0,0,0,0,Sou apx por monstros s a,,,,
0,0,0,0,when in doubt jump from the balls,,,,
0,0,0,0,"Tomorrow (April 16th) from 3:30 PM to 5:30 PM, we're hosting our PINKAPALOOZA PARTY at the PINK\u2026 https://t.co/2tqPhBtxf7",,,,
0,0,0,0,"I'm at Union Station (Washington, DC) w/ 21 others http://t.co/AIJMLvlELN",,,,
0,0,0,0,@thedowse Wow. Had totally forgotten that presentation! I'll have to update it and give it again!,,,,
0,0,0,0,Conversations that are only emoji &gt;&gt;&gt;&gt;&gt;,,,,
0,0,0,0,"Lol I'm glad I'll be at work all night, I can't be on twitter listening to y'all nonsense",,,,
0,0,0,0,"http://t.co/M118EqfO8a The #1 song \\\\\\"" NO ONE LISTENED (RUGGA)\\\""\\\""  HIP HOP is on da move #BSMG #MADEMENLEGACY #Coast2Coast .....""",,,,
0,0,0,0,This nigga deadass made me grab this girls cake,,,,
0,0,0,0,"Shop http://t.co/BTjUwmy22g \\n50% of promo prices, use promo code flash \\nXoxo",,,,
0,0,0,0,@HSBC_UK_Help How long does it  take for a new card to arrive? And how can they help me with cash withdrawal if I don't have a chequebook?,,,,
1,0,0,0,RT @nickmirzoeff: McCulloch's performance will go down in infamy as one of the paradigm expositions of racism #Ferguson,,,,
0,0,0,0,"@CaliCam the government tho lol you a real one, I love you. Thanks man!",,,,
0,0,0,0,Luxury living at its best! brickellheights Where your amenities meet your lifestyle! Over 83% sold and\u2026 http://t.co/UKQ59Z40RV,,,,
0,0,0,0,@dre64_ cyph with me and g,,,,
0,0,0,0,People watching on public transportation is borderline the best type of people watching.,,,,
0,0,0,0,I wanna wear shorts,,,,
0,0,0,0,John Legend - All of me\ud83d\ude0d,,,,
0,0,0,0,The helicopter on my street won't let me go out -.-,,,,
0,0,0,0,", lil ass girls \ud83d\ude2d\ud83d\udc80 #imtellingya",,,,
0,0,0,0,"L (@ John F. Kennedy International Airport (JFK) in New York, NY) https://t.co/VFo2kWZdyd",,,,
0,0,0,0,@queenofkinggss you do fuck boy,,,,
0,0,0,0,#DeathBecomesHer indeed. http://t.co/mbpMGaRxpf,,,,
0,0,0,0,So showtek was bonkers. I was a puddle leaving royale. #melted #bassinmyface,,,,
